sapientes,0.007687224500615788
video,0.003843612250307894
brute,0.003843612250307894
fatebuntur,0.003843612250307894
non,0.030889343035344276
quod,0.02831523111573225
reprehendo,0.003843612250307894
sic,0.003843612250307894
falsone,0.003843612250307894
vides,0.003843612250307894
mundum,0.003843612250307894
habeat,0.003843612250307894
habere,0.003843612250307894
causam,0.003843612250307894
sapientem,0.003843612250307894
nescio,0.003843612250307894
molliorque,0.003843612250307894
dicta,0.002574111919612023
tamen,0.003663003663003663
pacto,0.003843612250307894
primae,0.007687224500615788
sit,0.005494505494505495
alienum,0.003843612250307894
historia,0.003843612250307894
beatos,0.003843612250307894
videro,0.003843612250307894
autem,0.015374449001231576
principia,0.002574111919612023
virtutis,0.002574111919612023
erunt,0.002574111919612023
beato,0.003843612250307894
bona,0.003843612250307894
quibus,0.002574111919612023
tuum,0.003843612250307894
hominem,0.003843612250307894
apta,0.003843612250307894
antiochum,0.003843612250307894
fratri,0.003843612250307894
apprehendas,0.003843612250307894
huc,0.003843612250307894
gravitasque,0.003843612250307894
beate,0.007687224500615788
fuisse,0.007687224500615788
aliunde,0.003843612250307894
memoria,0.0018315018315018315
multa,0.002574111919612023
protulisti,0.003843612250307894
eos,0.003843612250307894
hactenus,0.003843612250307894
obruat,0.003843612250307894
habes,0.003843612250307894
satis,0.003843612250307894
bene,0.003843612250307894
zenoni,0.003843612250307894
rebus,0.007722335758836069
coerceas,0.003843612250307894
id,0.005148223839224046
nam,0.002574111919612023
vero,0.007722335758836069
per,0.003843612250307894
semper,0.003843612250307894
peti,0.003843612250307894
paria,0.003843612250307894
revertendum,0.003843612250307894
item,0.003843612250307894
oratio,0.002574111919612023
animoque,0.003843612250307894
diceret,0.003843612250307894
grandioribus,0.003843612250307894
in,0.009157509157509158
reliquas,0.003843612250307894
ista,0.005148223839224046
idemne,0.003843612250307894
naturam,0.003843612250307894
omnia,0.002574111919612023
vivendum,0.003843612250307894
vera,0.003843612250307894
is,0.003843612250307894
isti,0.003843612250307894
idem,0.003843612250307894
redarguitur,0.003843612250307894
omnis,0.007687224500615788
doctrina,0.003843612250307894
torrens,0.003843612250307894
interrete,0.0018315018315018315
callida,0.003843612250307894
quos,0.003843612250307894
plures,0.003843612250307894
summus,0.003843612250307894
fuerit,0.003843612250307894
partes,0.003843612250307894
tibi,0.002574111919612023
eam,0.003843612250307894
dolor,0.003663003663003663
probes,0.003843612250307894
istum,0.003843612250307894
istuc,0.003843612250307894
quam,0.007722335758836069
tubulum,0.003843612250307894
convincunturque,0.003843612250307894
haec,0.007722335758836069
mittimusdicitur,0.003843612250307894
desidero,0.003843612250307894
dubitabit,0.003843612250307894
oppidum,0.003843612250307894
quoque,0.003843612250307894
moribus,0.003843612250307894
partem,0.003843612250307894
ante,0.003843612250307894
puto,0.005148223839224046
stoici,0.003843612250307894
velle,0.003843612250307894
palatum,0.003843612250307894
possit,0.003843612250307894
summum,0.002574111919612023
mene,0.003843612250307894
quae,0.012870559598060114
bonum,0.002574111919612023
opera,0.003843612250307894
inquit,0.0018315018315018315
ipsa,0.011530836750923682
praecipue,0.003843612250307894
dissentias,0.003843612250307894
equidem,0.005148223839224046
iniquus,0.003843612250307894
adipiscing,0.0018315018315018315
cor,0.003843612250307894
est,0.014652014652014652
facturam,0.003843612250307894
ipse,0.003843612250307894
villam,0.003843612250307894
appetitum,0.002574111919612023
nostrum,0.002574111919612023
nullo,0.003843612250307894
sequitur,0.003843612250307894
verba,0.003843612250307894
nec,0.005148223839224046
rogatione,0.003843612250307894
sapiens,0.003843612250307894
nunc,0.005148223839224046
magis,0.002574111919612023
perspicuum,0.003843612250307894
modi,0.003843612250307894
nomina,0.003843612250307894
summa,0.002574111919612023
neque,0.005148223839224046
me,0.005148223839224046
advesperascit,0.003843612250307894
dicis,0.002574111919612023
modo,0.005494505494505495
sunt,0.007722335758836069
enim,0.012870559598060114
conantur,0.003843612250307894
quendam,0.003843612250307894
iucunde,0.003843612250307894
mihi,0.01921806125153947
teneas,0.003843612250307894
torquentur,0.003843612250307894
esse,0.023167007276508205
hunc,0.003843612250307894
institutionis,0.003843612250307894
ne,0.011530836750923682
inponere,0.003843612250307894
quasi,0.003843612250307894
tenueris,0.003843612250307894
datum,0.003843612250307894
nusquam,0.003843612250307894
poterat,0.003843612250307894
elegantiora,0.003843612250307894
voluptates,0.002574111919612023
voluptatem,0.003843612250307894
valde,0.003843612250307894
nihil,0.007326007326007326
privasse,0.003843612250307894
gerendae,0.003843612250307894
timet,0.003843612250307894
verum,0.011530836750923682
vincunt,0.003843612250307894
dies,0.003843612250307894
malum,0.0018315018315018315
putas,0.003843612250307894
videtur,0.003843612250307894
natura,0.007722335758836069
responderit,0.003843612250307894
optime,0.003843612250307894
quoniam,0.003843612250307894
delectant,0.003843612250307894
illa,0.005148223839224046
maximam,0.003843612250307894
solebam,0.003843612250307894
animi,0.002574111919612023
ipso,0.003843612250307894
dolorem,0.003843612250307894
amet,0.0018315018315018315
quem,0.002574111919612023
dixti,0.003843612250307894
illum,0.002574111919612023
rapiunt,0.003843612250307894
stulti,0.003843612250307894
oblita,0.003843612250307894
consectetur,0.0018315018315018315
licebit,0.002574111919612023
duo,0.0018315018315018315
